,id,url,publishedAt,channelId,title,timestamp,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
476,Lqbw4yEtyrE,http://youtube.com/watch?v=Lqbw4yEtyrE,2020-12-21 23:54:13,UCmMFmjhf1BXB1tlLcbkVRrg,プログラミング入門「WebAPIの紹介」編,2020-12-30 18:28:47,95.0,1.0,0.0,0,0.0
477,u8U5HbQzc2o,http://youtube.com/watch?v=u8U5HbQzc2o,2020-09-22 09:00:09,UCRpRQ48LGfMpYojZo7Srabg,ExcelProマクロ#4【プログラミングVBA入門】エクセルマクロ初心者でも分かるオブジェクト式（プロパティ・メソッド）の基礎講座,2020-12-30 18:28:47,10978.0,128.0,5.0,0,12.0
478,1EIbrP1-11Q,http://youtube.com/watch?v=1EIbrP1-11Q,2020-09-04 09:00:01,UC7WHt6e6SnAAeCrSyNDZ5Iw,【インフラエンジニア編】エンジニアの種類と必要スキルをプログラミング講師が解説,2020-12-30 18:28:47,4175.0,81.0,5.0,0,2.0
479,zYhPBF7ttEg,http://youtube.com/watch?v=zYhPBF7ttEg,2020-10-11 14:57:09,UCa_3tLXfT9YcL85zt9kf1xQ,Utsuさん「プログラミングの仕事は10年後に日本から消えます」,2020-12-30 18:28:47,1851.0,22.0,1.0,0,0.0
480,G3vLVoAr6rI,http://youtube.com/watch?v=G3vLVoAr6rI,2020-09-12 03:00:02,UCNfkZH_yEucwJFyl_R3EfjA,Pythonゲームプログラミング初級【アクションゲーム】。30分で作れる！Gameの基礎・アニメーションについて学べます。Python入門 | パイソン初心者 | pyxel game,2020-12-30 18:28:47,10292.0,197.0,9.0,0,26.0
481,o254LJONmBk,http://youtube.com/watch?v=o254LJONmBk,2020-12-28 23:39:06,UCAsLifx-eGAlHp1Rjjf_qVQ,初心者向けスクラッチプログラミング #1 プログラミングの準備,2020-12-30 18:28:47,60.0,2.0,0.0,0,2.0
482,MNUun36FQZc,http://youtube.com/watch?v=MNUun36FQZc,2018-10-14 01:23:46,UCGsDW8g1koXoTC0Gq7tN2tg,ScratchでRPGパート2！村の中をプログラミング【ゆっくり×スクラッチ】,2020-12-30 18:28:47,23312.0,100.0,5.0,0,39.0
483,TAacmzW84a0,http://youtube.com/watch?v=TAacmzW84a0,2019-07-19 09:00:11,UCuYiSs3MVn3BWtHPsGQ8vIA,【はなおへ】陰キャ童貞がパイソン（プログラミング言語）でおっ◯いを描画してみたww,2020-12-30 18:28:47,609.0,10.0,0.0,0,5.0
484,l0cQR7tpVG8,http://youtube.com/watch?v=l0cQR7tpVG8,2020-11-26 10:42:43,UCFe7iile6k8HhI4CUpwo7Xw,【業務効率化】GoogleAppsScript(GAS)｜ファイルを一括コピーする方法【プログラミング未経験でも出来る！】,2020-12-30 18:28:47,87.0,3.0,0.0,0,1.0
485,-nKwBFAUz0I,http://youtube.com/watch?v=-nKwBFAUz0I,2020-11-28 07:00:01,UC6jB5skSZ1wo4qmZ_IsKw1g,プログラミングの向き不向き,2020-12-30 18:28:47,59.0,4.0,1.0,0,0.0
486,KJ9JblPXVrA,http://youtube.com/watch?v=KJ9JblPXVrA,2020-04-05 12:00:07,UCHxqQ8bUg5F2GW79D_DvSjQ,オブジェクト指向プログラミングとは何なのかを説明します,2020-12-30 18:28:47,4324.0,172.0,4.0,0,20.0
487,YNaU9IUlPqo,http://youtube.com/watch?v=YNaU9IUlPqo,2020-09-15 06:54:51,UCfaRqrIieyyDfXtLlQRDlqw,LINE entry　〜無料プログラミング学習のご案内〜,2020-12-30 18:28:47,10962.0,22.0,12.0,0,0.0
488,imcGt7kVQo0,http://youtube.com/watch?v=imcGt7kVQo0,2020-01-26 11:30:07,UCbeUc4_bzOwLGKnKeO_XBHg,大学生がプログラミングで稼ぐための具体的な手順【アルバイトより稼げる】,2020-12-30 18:28:47,3062.0,74.0,3.0,0,19.0
489,jWgWPf1a8-Y,http://youtube.com/watch?v=jWgWPf1a8-Y,2020-09-28 11:00:09,UCW6l4nxewPPUDJLT8LFqBfg,【プログラミングスクール】卒業生が語る！テックキャンプの全て。,2020-12-30 18:28:47,1648.0,32.0,3.0,0,7.0
490,NgEE-6UaHMQ,http://youtube.com/watch?v=NgEE-6UaHMQ,2020-12-26 07:33:49,UCaT7xpeq8n1G_HcJKKSOXMw,[Pythonプログラミング]数独をプログラムで解く,2020-12-30 18:28:47,91.0,3.0,0.0,0,4.0
491,VbpWV5Yf1O8,http://youtube.com/watch?v=VbpWV5Yf1O8,2020-12-19 09:00:11,UCQWnrMPj250V__yACW_m_rA,【自動的に目標達成】ブレインプログラミング【脳の設定を書き換える】,2020-12-30 18:28:47,811.0,45.0,1.0,0,3.0
492,vL-IM_PthNc,http://youtube.com/watch?v=vL-IM_PthNc,2020-05-22 11:08:43,UCT8KlW8k4i4r-_4Ky-RvHcA,【競技プログラミング】AtCoder水色あるある【偏見】,2020-12-30 18:28:47,9592.0,255.0,20.0,0,11.0
493,OKHXmMnYl0Y,http://youtube.com/watch?v=OKHXmMnYl0Y,2020-12-28 01:31:11,UCX3tz875ZDtU85rFkYuwl5w,作りながら楽しく学ぶAIプログラミング - DojoCon Japan 2020,2020-12-30 18:28:47,22.0,1.0,0.0,0,0.0
494,AHE8mmL30OA,http://youtube.com/watch?v=AHE8mmL30OA,2020-12-27 04:57:45,UCKhw2c9h8aK5BiIIZY3oQtg,1歳からはじめるプログラミング,2020-12-30 18:28:47,28.0,3.0,0.0,0,0.0
495,KKVi5VvtXG4,http://youtube.com/watch?v=KKVi5VvtXG4,2020-10-23 11:21:07,UCy0TXgSbCx3HhsCJLbk8NaA,プログラミングが出来ない・向いてない人の特徴3つとその対処法,2020-12-30 18:28:47,126.0,5.0,1.0,0,0.0
496,PmOVYk2a8Gw,http://youtube.com/watch?v=PmOVYk2a8Gw,2020-12-26 09:00:13,UCf0CP8jRm-mAJW_5mUR864g,接客業しながらプログラミング学習する社会人の１日【クリスマスの１日】【勉強】】【ルーティン】【猫と暮らす】,2020-12-30 18:28:47,38.0,2.0,0.0,0,2.0
497,muhncWrue0g,http://youtube.com/watch?v=muhncWrue0g,2020-12-18 11:01:28,UCRpRQ48LGfMpYojZo7Srabg,【Gmailでメール自動送信】GoogleAppsScript(GAS)完全入門プログラミング言語で生産性を爆上げしよう！,2020-12-30 18:28:47,6295.0,39.0,1.0,0,3.0
498,qhCyIKrJMX8,http://youtube.com/watch?v=qhCyIKrJMX8,2020-11-20 23:22:14,UC-IS97AVL2kP2uDoJrdViBw,【夜コース】第7期SUNABACOプログラミングスクール卒業制作発表会,2020-12-30 18:28:47,161.0,6.0,0.0,0,0.0
499,L3Ss3Lxj1Qo,http://youtube.com/watch?v=L3Ss3Lxj1Qo,2020-12-29 10:56:54,UCMdMUJ8NfUi01oTNK03lOoQ,クロスサイト・スクリプティング【概念解説】- プログラミング相談所オンライン,2020-12-30 18:28:47,9.0,1.0,0.0,0,0.0
500,0C-8B7L-Zz4,http://youtube.com/watch?v=0C-8B7L-Zz4,2020-12-29 02:44:57,UCou5kuh20J6IetFToZPGYsQ,【プログラミング言語】色々な言語でHello Worldしてみよう！【C】,2020-12-30 18:28:48,2.0,0.0,0.0,0,0.0
501,AwQidXKXMwI,http://youtube.com/watch?v=AwQidXKXMwI,2020-12-03 02:02:10,UCjDyphPupQ7-x_8roCdNypg,第２回 Part2「実はカンタン！プログラミングの世界」,2020-12-30 18:28:48,271.0,11.0,0.0,0,
502,pPsBY4i9rRM,http://youtube.com/watch?v=pPsBY4i9rRM,2020-09-19 12:00:13,UCJrZ1mAykVB_1NgVmtMhyww,【初心者】プログラミング言語たくさんありすぎ問題 おすすめは?どうやって選ぶ??,2020-12-30 18:28:48,233.0,9.0,0.0,0,6.0
503,cTYFgskjX2s,http://youtube.com/watch?v=cTYFgskjX2s,2020-12-30 00:18:05,UC7RIzZIjbYG7igj2XKzkKLA,Scratch（スクラッチ）の始め方！【Scratchで始めるプログラミング入門】#Scratch,2020-12-30 18:28:48,9.0,0.0,0.0,0,0.0
504,CJ6yjAqtd2Q,http://youtube.com/watch?v=CJ6yjAqtd2Q,2020-12-28 10:39:59,UCal5GuoCDCMDQe07w69TuJA,2020年と、子どものためのプログラミング道場『CoderDojo』,2020-12-30 18:28:48,47.0,5.0,0.0,0,0.0
505,Cr7ZPXK_zMs,http://youtube.com/watch?v=Cr7ZPXK_zMs,2020-12-30 02:00:01,UCVCo1F2VVZc3_nL3UYhFMKQ,[プログラミング始めたい人向け] 人気のプログラミング言語ランキング [2020年版],2020-12-30 18:28:48,9.0,1.0,0.0,0,0.0
506,__g7Gk_Bd_4,http://youtube.com/watch?v=__g7Gk_Bd_4,2020-12-08 09:00:09,UCCFOQO5aDK0xXam4cUQXT8g,【楽しく学べる！】プログラミングをゲーム感覚で学べるサービス6選,2020-12-30 18:28:48,892.0,40.0,0.0,0,2.0
507,PDtkydA8tDQ,http://youtube.com/watch?v=PDtkydA8tDQ,2020-12-29 15:30:23,UCImOd86DlhIcto7zYwR4heA,ブロックプログラミングの様子,2020-12-30 18:28:48,1.0,0.0,0.0,0,0.0
508,9Wr0zz0r-JA,http://youtube.com/watch?v=9Wr0zz0r-JA,2020-12-29 00:15:32,UC5aNMBkGRqDoLvWpBMTO4Ow,【プログラミング】VS codeの設定方法,2020-12-30 18:28:48,5.0,1.0,0.0,0,0.0
509,hY2FicqnAcc,http://youtube.com/watch?v=hY2FicqnAcc,2020-12-19 13:45:00,UCtG3StnbhxHxXfE6Q4cPZwQ,パナソニックプログラミングコンテスト,2020-12-30 18:28:48,8680.0,105.0,1.0,0,12.0
510,su1QrfVkZK4,http://youtube.com/watch?v=su1QrfVkZK4,2020-12-19 22:27:49,UCL8EOznhSyreT9O0-KFxgZQ,【競技プログラミング】ABC186【ゆっくり実況】,2020-12-30 18:28:48,2446.0,103.0,0.0,0,3.0
511,xjFp0SLVoRI,http://youtube.com/watch?v=xjFp0SLVoRI,2020-12-28 03:15:05,UCmMFmjhf1BXB1tlLcbkVRrg,「プログラミングは人と話すより明解である」エンジニアになって良かったことを話します！,2020-12-30 18:28:48,43.0,3.0,0.0,0,0.0
512,YIg0GPOXe5g,http://youtube.com/watch?v=YIg0GPOXe5g,2020-12-29 12:06:38,UC26AbV42Tj-otGxfArvAyMg,１２／５プログラミング教室＆クリスマスサイエンス⛄🎅,2020-12-30 18:28:48,12.0,0.0,0.0,0,0.0
513,ybziID-9GMg,http://youtube.com/watch?v=ybziID-9GMg,2020-12-27 13:51:50,UC7P2g9XHRpAHqSNqB7nySWA,【プログラミング】関数とif　条件分岐コード②【swift playgrounds】#8,2020-12-30 18:28:48,13.0,2.0,0.0,0,1.0
514,oISxaRU9ZZk,http://youtube.com/watch?v=oISxaRU9ZZk,2020-12-16 11:00:31,UCRpRQ48LGfMpYojZo7Srabg,【GASって何ができるの？】Googleのプログラミング言語「GoogleAppsScript」超入門！できたら会社で大活躍！,2020-12-30 18:28:48,12988.0,95.0,4.0,0,14.0
515,OeKx_SSxx04,http://youtube.com/watch?v=OeKx_SSxx04,2020-12-30 08:05:33,UC8IHA5xKSsrOLiH1HAWnh_w,【異世界漫画】その力とプログラミング言語の源は、剣と魔法の世界での少年の物語です1~19【マンガ動画】,2020-12-30 18:28:48,1.0,0.0,0.0,0,0.0
516,sPEbaqUiAPY,http://youtube.com/watch?v=sPEbaqUiAPY,2020-12-27 23:00:33,UC5AM_mmJScY8fvA6Elewx3w,「教育数学」とプログラミング － 新しい数理科学教育に向けて,2020-12-30 18:28:48,109.0,5.0,0.0,0,0.0
517,0zTh9nfyNpU,http://youtube.com/watch?v=0zTh9nfyNpU,2020-12-27 09:00:00,UCphTq6mefx_15CjD35qgXgA,【ベスト3】プログラミング書籍 2020年,2020-12-30 18:28:48,1911.0,83.0,2.0,0,8.0
518,OWEuDkSPQyg,http://youtube.com/watch?v=OWEuDkSPQyg,2020-12-29 01:00:07,UCxVCDGZWUpcl0sNFhIy190w,手作りの車をプログラミングで動かしてみた,2020-12-30 18:28:48,2.0,2.0,0.0,0,1.0
519,WCIiMn-uy0k,http://youtube.com/watch?v=WCIiMn-uy0k,2020-12-27 08:20:09,UCqvYGGtmZg58ZPP9J_twfdw,プログラミング教育について【インタビュー動画】,2020-12-30 18:28:48,16.0,5.0,0.0,0,0.0
520,-zv9QiiFZq8,http://youtube.com/watch?v=-zv9QiiFZq8,2020-12-25 07:43:53,UCX_drxui9PJDc40ANl-8e-g,小学生向けロボットプログラミング教室「ステップライフ 佐賀教室」　紹介動画,2020-12-30 18:28:48,41.0,2.0,0.0,0,0.0
521,XHkTjIAa160,http://youtube.com/watch?v=XHkTjIAa160,2020-12-29 04:43:48,UCWpEgWXDh68RWWMfGlWK4FA,作品名：お祭り（全国選抜小学生プログラミング大会　東京都大会優秀賞）,2020-12-30 18:28:48,3.0,0.0,0.0,0,0.0
522,b6hDppogYAQ,http://youtube.com/watch?v=b6hDppogYAQ,2020-12-29 09:34:44,UCjBsl7M4R0VYqzvbGzX_bhA,【テックアカデミー】おすすめのプログラミングスクールはここ！悩んでいる方参考にしてみて下さい！,2020-12-30 18:28:48,19.0,2.0,0.0,0,0.0
523,XoA2SDNivFg,http://youtube.com/watch?v=XoA2SDNivFg,2020-12-28 05:57:25,UC_AhEZ8QASJ6Xz9Tk78owww,プログラミング知識①「じゅんばん編」,2020-12-30 18:28:48,2.0,1.0,0.0,0,0.0
524,Yz4Ucrw95bQ,http://youtube.com/watch?v=Yz4Ucrw95bQ,2020-12-18 07:15:37,UCJwGWV914kBlV4dKRn7AEFA,プログラミング・コンテスト受賞作品発表 / TextAlive講座,2020-12-30 18:28:48,62975.0,4905.0,37.0,0,178.0
525,FVhB9FpMNv4,http://youtube.com/watch?v=FVhB9FpMNv4,2020-12-27 05:36:25,UCH61VpwvpBYKT5BpGNbMUQw,プログラミング入門2021,2020-12-30 18:28:48,713.0,32.0,0.0,0,4.0
526,HcGd772E91I,http://youtube.com/watch?v=HcGd772E91I,2020-12-10 09:00:04,UC7WHt6e6SnAAeCrSyNDZ5Iw,2021年に「バズる」プログラミング言語はこれ！ 身につけると市場価値が上がる期待大な言語3選,2020-12-30 18:28:48,5980.0,,,0,3.0
527,FUG4NTslySE,http://youtube.com/watch?v=FUG4NTslySE,2020-12-29 04:42:36,UCWpEgWXDh68RWWMfGlWK4FA,棒人間アニメ（全国選抜小学生プログラミング大会　東京都大会優秀賞）,2020-12-30 18:28:48,8.0,0.0,0.0,0,0.0
528,YIbw5_QPAkI,http://youtube.com/watch?v=YIbw5_QPAkI,2020-12-29 09:00:09,UCf0CP8jRm-mAJW_5mUR864g,接客業しながらプログラミング学習する社会人【朝から仕事の一日】【勉強】【ルーティン】【白猫と暮らす】,2020-12-30 18:28:48,26.0,1.0,0.0,0,2.0
529,IACKNsdYf34,http://youtube.com/watch?v=IACKNsdYf34,2020-12-29 06:47:27,UC1owa1hWjmYRVIYtbRl-yJg,【マイクラ自動化】　プログラミングで超高層タワマ建築,2020-12-30 18:28:48,11.0,2.0,0.0,0,2.0
530,5SaMfC8Z0w0,http://youtube.com/watch?v=5SaMfC8Z0w0,2020-12-29 03:17:10,UC9hwZhoU96cOJGV73qYY4eQ,プログラミング学習（初心者#2）- php,2020-12-30 18:28:48,2.0,0.0,0.0,0,0.0
531,JgOgUVHR7KE,http://youtube.com/watch?v=JgOgUVHR7KE,2020-12-25 01:58:15,UCnFWBf--jexXJHJ-xn1DQEA,ウィズ・プログラミング【青春の鼓動】灰色の鼓動 MV風のリングアート,2020-12-30 18:28:48,3.0,1.0,0.0,0,0.0
532,Et1qsh3PIGk,http://youtube.com/watch?v=Et1qsh3PIGk,2020-12-28 14:14:18,UCMsisn9rYWdLgmJUTeknk6w,第74回BOLiveプログラミングスクール&アシスタントさん登場！2020年最後の配信ありがとうございました。バイナリーオプションライブトレード配信,2020-12-30 18:28:48,453.0,49.0,9.0,0,1.0
533,NgEE-6UaHMQ,http://youtube.com/watch?v=NgEE-6UaHMQ,2020-12-26 07:33:49,UCaT7xpeq8n1G_HcJKKSOXMw,[Pythonプログラミング]数独をプログラムで解く,2020-12-30 18:28:48,92.0,3.0,0.0,0,4.0
534,zAERoufb998,http://youtube.com/watch?v=zAERoufb998,2020-12-28 02:19:53,UCnFWBf--jexXJHJ-xn1DQEA,ウィズ・プログラミング【金星と地球の糸かけ７年】MV風アートの舞台裏を楽しもう,2020-12-30 18:28:48,5.0,0.0,0.0,0,0.0
535,8mUXtwqoW3g,http://youtube.com/watch?v=8mUXtwqoW3g,2020-12-30 00:32:02,UCnFWBf--jexXJHJ-xn1DQEA,ウィズ・プログラミング【赤も素敵なのに】MV風アートの楽しい裏側ランド,2020-12-30 18:28:48,3.0,1.0,0.0,0,0.0
536,RT-D7401uq4,http://youtube.com/watch?v=RT-D7401uq4,2020-12-25 10:01:05,UC8dNDzocqiHHfzcr9YtRIkw,【全力疾走】プログラミング独学する奴の１日ルーティン【前半】,2020-12-30 18:28:48,57.0,0.0,2.0,0,0.0
537,JWRVa2UsZSA,http://youtube.com/watch?v=JWRVa2UsZSA,2020-12-27 08:44:09,UCLy6cdUrtev5dlobuYSJSaw,【プログラミング】絶対にやってはいけない！プログラミングアンチ学習,2020-12-30 18:28:48,10.0,2.0,0.0,0,2.0
538,LokinumjF78,http://youtube.com/watch?v=LokinumjF78,2020-12-19 03:00:02,UCu-jCwtvwRTkZxbUHQI1bGw,【最初に学ぶべき言語は？】「プログラミング言語 おすすめ」で検索してしまったあなたへ,2020-12-30 18:28:48,831.0,44.0,1.0,0,5.0
539,I4UXO2MbbbQ,http://youtube.com/watch?v=I4UXO2MbbbQ,2017-08-28 15:48:43,UCV_bOyaNKyzKX6fnRlcu4UA,文系プログラミング未経験者のためのプログラミング言語解説,2020-12-30 18:28:48,30928.0,337.0,52.0,0,
540,YkWOffNsNG8,http://youtube.com/watch?v=YkWOffNsNG8,2020-12-28 09:55:21,UCaunTgYZBTd47qcTAMJpauw,プログラミング的思考,2020-12-30 18:28:48,3.0,0.0,0.0,0,0.0
541,uf-r3rohROI,http://youtube.com/watch?v=uf-r3rohROI,2020-12-29 04:43:25,UCWpEgWXDh68RWWMfGlWK4FA,コロナたおしげーむ（全国選抜小学生プログラミング大会　東京都大会優秀賞）,2020-12-30 18:28:48,4.0,0.0,0.0,0,0.0
542,tMJ23cqqWVg,http://youtube.com/watch?v=tMJ23cqqWVg,2020-12-27 20:31:08,UCMf-tH2ZQFVD1N0Yhhdqz-A,プログラミング/Programming: React+Clojurescript: GitHub Pages用の静的サイトを作る,2020-12-30 18:28:48,9.0,1.0,0.0,0,0.0
543,6I3OmC07UHE,http://youtube.com/watch?v=6I3OmC07UHE,2020-12-30 04:27:43,UCpyPc3x-EsXf-wDPp5WhQFQ,Ruby プログラミング初心者の勉強配信 その1.5 ルビー,2020-12-30 18:28:48,6.0,0.0,0.0,0,0.0
544,_TBsX6gBvDk,http://youtube.com/watch?v=_TBsX6gBvDk,2020-12-24 08:09:35,UCjSy2qn-nx6D57BS7WVqowg,[プログラミングに関するクリスマスネタ] npmのxmasコマンドをご紹介,2020-12-30 18:28:48,14.0,2.0,0.0,0,0.0
545,-me90f1QBkU,http://youtube.com/watch?v=-me90f1QBkU,2020-12-29 23:00:02,UCshIJtCvmFV82jJAO8DDBpw,【プログラミング】イチゴジャムのつかいかた！（２）,2020-12-30 18:28:48,14.0,5.0,0.0,0,0.0
546,MiTs3maKMUU,http://youtube.com/watch?v=MiTs3maKMUU,2020-12-29 14:34:19,UCsB_KfsUmbYO7ITsBTiPexQ,【ガチプログラミング】Code World【コードリーディング】,2020-12-30 18:28:48,7.0,1.0,0.0,0,1.0
547,KHcTrF3uxnk,http://youtube.com/watch?v=KHcTrF3uxnk,2020-12-22 12:14:21,UC7P2g9XHRpAHqSNqB7nySWA,【プログラミング】if と else if　条件分岐コード①【swift playgrounds】#7,2020-12-30 18:28:48,18.0,2.0,0.0,0,1.0
548,XyWk9j6YfYU,http://youtube.com/watch?v=XyWk9j6YfYU,2020-12-30 02:37:00,UCpyPc3x-EsXf-wDPp5WhQFQ,Ruby プログラミング初心者の勉強配信 その1.5 ルビー,2020-12-30 18:28:48,6.0,0.0,0.0,0,0.0
549,O4JndnBdW98,http://youtube.com/watch?v=O4JndnBdW98,2020-12-28 04:11:21,UCK4iejIubhEVdytDujSmezw,EAプログラミング④　冒頭,2020-12-30 18:28:48,2.0,1.0,0.0,0,0.0
550,fgrHDR6JilQ,http://youtube.com/watch?v=fgrHDR6JilQ,2020-12-29 10:08:57,UCMf-tH2ZQFVD1N0Yhhdqz-A,プログラミング/Programming: React+Clojurescript: GitHub Pages用の静的サイトを作る,2020-12-30 18:28:49,3.0,0.0,0.0,0,0.0
551,HxsldGcPZcE,http://youtube.com/watch?v=HxsldGcPZcE,2020-12-29 09:00:10,UCshIJtCvmFV82jJAO8DDBpw,【プログラミング】イチゴジャムのつかいかた！（1）,2020-12-30 18:28:49,24.0,7.0,0.0,0,
552,vamsHHsqZcU,http://youtube.com/watch?v=vamsHHsqZcU,2020-12-30 04:04:38,UCc0SjyNODVnxIsNfPEKNrbg,【プログラミング】コメントビューア製作！,2020-12-30 18:28:49,2.0,0.0,0.0,0,0.0
553,2wuv-Vrd5Oo,http://youtube.com/watch?v=2wuv-Vrd5Oo,2020-12-29 21:23:13,UCDHRthoFtKmpXphTvnTk8tA,Metal プログラミングのサワり（撮り直し・簡易版）,2020-12-30 18:28:49,16.0,,,0,0.0
554,yR46juewsnk,http://youtube.com/watch?v=yR46juewsnk,2020-12-30 02:43:27,UCIQzMmw5O1I_B2ijCrRYxOQ,【ライブ配信】働き方改革のためのGASプログラミング #3,2020-12-30 18:28:49,0.0,,,0,0.0
555,crCPpYwJtrM,http://youtube.com/watch?v=crCPpYwJtrM,2020-12-25 22:05:08,UClRPOSBS_N4cnLPLjNvOJdw,クリスマスなのでRubyonRailsをします【プログラミング放送】,2020-12-30 18:28:49,26.0,1.0,0.0,0,0.0
556,LMIxWMrLPzw,http://youtube.com/watch?v=LMIxWMrLPzw,2020-12-29 20:01:36,UCc0SjyNODVnxIsNfPEKNrbg,【プログラミング】コメントビューア製作！,2020-12-30 18:28:49,3.0,0.0,0.0,0,0.0
557,qh8Qc9liDxU,http://youtube.com/watch?v=qh8Qc9liDxU,2020-12-27 12:47:28,UC8xG1lLtBlVvbCgxiiCCAmg,第56回 全商情報処理検定2級プログラミング部門  問7Java,2020-12-30 18:28:49,11.0,1.0,1.0,0,0.0
558,MGJKZhNuWOI,http://youtube.com/watch?v=MGJKZhNuWOI,2020-12-18 08:00:05,UC7_kr5xLYhe5zQcGPIQkxGg,【プログラミング入門】小学1年生でもできる！スクラッチで簡単ゲームづくり！「よけろ！ハンマー②」,2020-12-30 18:28:49,145.0,6.0,0.0,0,
559,-fa-t_hACLQ,http://youtube.com/watch?v=-fa-t_hACLQ,2020-09-17 03:28:39,UClVgBLXWrw3TV4Wm0d7qrFQ,ドクターDのembot紹介動画　第3回「プログラミング 初級編」,2020-12-30 18:28:49,1309.0,12.0,1.0,0,0.0
560,rcYG0aI_W7M,http://youtube.com/watch?v=rcYG0aI_W7M,2020-12-25 02:55:57,UC4Yy_utAA6rq8lZBKdwQCWQ,11期生 3ヶ月 　夜間プログラミング,2020-12-30 18:28:49,0.0,0.0,0.0,0,0.0
561,txp6cNJU41w,http://youtube.com/watch?v=txp6cNJU41w,2020-12-29 10:00:10,UChBlKznuXjBpcxwnETiRoqA,【Gladiabots】ロボゲー＋プログラミング＝神ゲー【実況プレイ】,2020-12-30 18:28:49,8.0,,,0,0.0
562,uPPRl3vNphY,http://youtube.com/watch?v=uPPRl3vNphY,2020-12-30 06:36:58,UCBrLY3iV4cv6BFmxWc5G5yA,IchigoJam年越し【プログラミング】,2020-12-30 18:28:49,4.0,0.0,0.0,0,0.0
563,iMNk3s5aCfM,http://youtube.com/watch?v=iMNk3s5aCfM,2020-12-30 05:55:18,UC9Y4pOCCAB9QK0cJFpgJmXw,プログラミング_パズル_Gravitrax2,2020-12-30 18:28:49,0.0,0.0,0.0,0,0.0
564,WgxY94IuSRg,http://youtube.com/watch?v=WgxY94IuSRg,2020-12-27 09:17:26,UCxOU6eGk1_gDaAMpcYol-sg,【2日目】自分が勉強しながら友達にプログラミングswiftを教える,2020-12-30 18:28:49,5.0,0.0,0.0,0,0.0
565,rG9OH-myi5Q,http://youtube.com/watch?v=rG9OH-myi5Q,2020-12-25 14:25:26,UCSvLi1bbqqLg4CToHvmfSpQ,SNIPER GHOST WARRIOR CONTRACTS ミッション05：アラクチェーエフ要塞～遺伝子プログラミングデータを破壊せよ～,2020-12-30 18:28:49,1.0,0.0,0.0,0,0.0
566,1xOqb-un_qo,http://youtube.com/watch?v=1xOqb-un_qo,2020-12-30 02:45:34,UClRPOSBS_N4cnLPLjNvOJdw,Dcoker環境でcronを動かしたい【プログラミング放送】,2020-12-30 18:28:49,37.0,0.0,0.0,0,0.0
567,WeDoLOGzrls,http://youtube.com/watch?v=WeDoLOGzrls,2020-12-25 00:19:06,UCK2IAbTZ21116-Har3RXjwQ,プログラミング初心者のためのスマホアプリ開発入門　Android編(おまけ1),2020-12-30 18:28:49,32.0,1.0,0.0,0,
568,WsRdGlfJ7p0,http://youtube.com/watch?v=WsRdGlfJ7p0,2020-12-27 14:00:06,UCltQCFPgtmjluHqgolKmHaQ,【１２月２８日】プログラミング作品を発表,2020-12-30 18:28:49,46.0,1.0,0.0,0,0.0
569,-RWCH9PiAcI,http://youtube.com/watch?v=-RWCH9PiAcI,2020-12-30 05:56:15,UC9Y4pOCCAB9QK0cJFpgJmXw,プログラミング_パズル_Gravitrax4,2020-12-30 18:28:49,0.0,0.0,0.0,0,0.0
570,-wgLMb3kEoI,http://youtube.com/watch?v=-wgLMb3kEoI,2020-12-25 10:02:22,UCYlGlUUmu0e_34zdS-06i0Q,【MV】プログラミングG/さとう麻衣,2020-12-30 18:28:49,4051.0,15.0,0.0,0,7.0
571,HEZzOjlNPIA,http://youtube.com/watch?v=HEZzOjlNPIA,2020-12-28 21:15:30,UCpcouBeuby3l25eGDJZQ7Sw,【プログラミング】700人記念ゲーム制作！のんびりやる！【新人Vtuber】【日向稚夏】,2020-12-30 18:28:49,50.0,3.0,0.0,0,0.0
572,zQO1K0y6IfE,http://youtube.com/watch?v=zQO1K0y6IfE,2020-12-22 09:30:09,UCmMFmjhf1BXB1tlLcbkVRrg,プログラミングを学ぶことは小説を読むのと一緒だ！！,2020-12-30 18:28:49,67.0,4.0,0.0,0,0.0
573,q2Q0jElpGhs,http://youtube.com/watch?v=q2Q0jElpGhs,2020-12-26 16:33:13,UClRPOSBS_N4cnLPLjNvOJdw,世界最強のWebサービスを作ります【プログラミング放送】,2020-12-30 18:28:49,46.0,1.0,0.0,0,0.0
574,nVmj1JzCX7k,http://youtube.com/watch?v=nVmj1JzCX7k,2020-12-27 10:38:10,UC6QBR9a2qS_Fp5uorIY26pw,プログラミングアプリの　Springin'  というアプリを紹介！,2020-12-30 18:28:49,10.0,2.0,0.0,0,0.0
575,Wm8a1XzaNaE,http://youtube.com/watch?v=Wm8a1XzaNaE,2013-07-20 08:55:40,UCagC_BMaqYHikGIC6q-Ossg,パリの恋人（字幕版）,2020-12-30 18:28:49,,14.0,1.0,0,0.0
576,MRNu3fMts6g,http://youtube.com/watch?v=MRNu3fMts6g,2018-10-17 06:28:38,UCIjmSHkRzKlD-jQte0i8G8g,カンフー・トラベラー 南拳（字幕版）,2020-12-30 18:28:49,,,,0,
577,J86JItI8i8k,http://youtube.com/watch?v=J86JItI8i8k,2020-12-27 13:33:00,UCq3weIU9X9zuOY3I8LJRhiA,プログラミング副業はやるな！本当にやるべき副業はどれか【副業】,2020-12-30 18:28:49,4.0,0.0,0.0,0,0.0
